,director_name,imdb_score,movie_title
464,Les Mayfield,5.2,Flubber?
224,Mark Steven Johnson,5.2,Ghost Rider?
4345,William Kaufman,5.2,The Marine 4: Moving Target?
1832,Steve Carr,5.2,Paul Blart: Mall Cop?
1760,Adam Shankman,5.2,The Wedding Planner?
3200,Franklin J. Schaffner,5.2,Sphinx?
3239,Kim Farrant,5.2,Strangerland?
1251,Donald Petrie,5.2,Ri?hie Ri?h?
3959,Ruba Nadda,5.2,Inescapable?
1087,Keenen Ivory Wayans,5.2,Scary Movie 2?
2433,Bart Freundlich,5.2,Catch That Kid?
3240,Marcus Raboy,5.2,The Janky Promoters?
2345,Jane Clark,5.2,The Touch?
494,Barry Cook,5.2,Walking with Dinosaurs 3D?
72,Rob Cohen,5.2,The Mummy: Tomb of the Dragon Emperor?
1679,Nick Hurran,5.2,Little Black Book?
1229,Mark A.Z. Dipp¨¦,5.2,Spawn?
329,Frank Oz,5.2,The Stepford Wives?
955,Joe Roth,5.2,Christmas with the Kranks?
1455,Michael Rymer,5.2,Queen of the Damned?
2037,Sidney Lumet,5.2,The Wiz?
3748,Gonzalo L¨®pez-Gallego,5.2,Apollo 18?
4700,Randy Moore,5.2,Escape from Tomorrow?
1847,Scott Stewart,5.2,Legion?
1850,Jonathan Frakes,5.2,Clockstoppers?
2529,Jack Smight,5.2,Damnation Alley?
1515,Hugh Johnson,5.2,Chill Factor?
1481,Kimble Rendall,5.2,Bait?
1995,Rachel Talalay,5.2,Tank Girl?
2262,Catherine Hardwicke,5.2,Twilight?
723,Lawrence Guterman,5.2,Cats & Dogs?
1863,Alan Shapiro,5.2,Flipper?
1223,David R. Ellis,5.2,The Final Destination?
4684,Oliver Blackburn,5.2,Donkey Punch?
4906,Stevan Mena,5.1,Malevolence?
4213,Robby Henson,5.1,Thr3e?
4313,Bruce McCulloch,5.1,Stealing Harvard?
2116,Camille Delamarre,5.1,The Transporter Refueled?
2823,Steve Pink,5.1,Hot Tub Time Machine 2?
4180,Michael Tiddes,5.1,A Haunted House?
3394,Steve Rash,5.1,Held Up?
475,Stephen Hopkins,5.1,Lost in Space?
1150,Roger Kumble,5.1,The Sweetest Thing?
1632,John Schultz,5.1,Like Mike?
4063,Charles Martin Smith,5.1,Air Bud?
2465,Gregor Jordan,5.1,The Informers?
916,Jay Chandrasekhar,5.1,The Dukes of Hazzard?
688,Stuart Beattie,5.1,"I, Frankenstein?"
1955,Paul Feig,5.1,Unaccompanied Minors?
692,Sydney Pollack,5.1,Random Hearts?
1274,Chuck Russell,5.1,Bless the Child?
4800,Ray Griggs,5.1,I Want Your Money?
2642,John Whitesell,5.1,Malibu's Most Wanted?
301,Stefen Fangmeier,5.1,Eragon?
1965,Bruce McCulloch,5.1,Stealing Harvard?
1259,Jake Kasdan,5.1,Sex Tape?
1526,Raja Gosnell,5.1,Big Momma's House?
1199,David Zucker,5.1,Scary Movie 4?
2565,Karyn Kusama,5.1,Jennifer's Body?
2589,Amy Heckerling,5.1,Vamps?
3593,Stephen Hopkins,5.1,A Nightmare on Elm Street 5: The Dream Child?
2670,Martin Weisz,5.1,The Hills Have Eyes II?
242,Fr¨¦d¨¦ric Forestier,5.1,Asterix at the Olympic Games?
1292,Stephen Kay,5.1,Get Carter?
2745,Dito Montiel,5.1,The Son of No One?
3427,Dennie Gordon,5.1,My Lucky Star?
2231,William Brent Bell,5.1,Stay Alive?
849,Wayne Wang,5.1,Maid in Manhattan?
1342,Robert Rodriguez,5.1,Spy Kids 2: Island of Lost Dreams?
2068,Fred Durst,5.1,The Longshots?
2494,John Hoffman,5.1,Good Boy!?
3464,Ernie Barbarash,5.1,Pound of Flesh?
4670,Shane Dawson,5.1,Not Cool?
4618,Kevin Hamedani,5.1,ZMD: Zombies of Mass Destruction?
1318,Geoffrey Sax,5.1,Alex Rider: Operation Stormbreaker?
1542,Brian Levant,5.1,Snow Dogs?
2699,Mark Piznarski,5.1,Here on Earth?
2045,Mary McGuckian,5.1,The Bridge of San Luis Rey?
3620,Zach Cregger,5.1,Miss March?
2885,Jon Hess,5.1,Excessive Force?
4248,Michael Herz,5.1,The Toxic Avenger Part II?
1025,William Friedkin,5.1,Jade?
1493,Brian Helgeland,5.1,The Order?
532,Renny Harlin,5.1,Exorcist: The Beginning?
1695,Bruce Hunt,5.1,The Cave?
3003,Lawrence Kasdan,5.1,Darling Companion?
3266,Valeri Milev,5.1,Re-Kill?
4437,Rob Zombie,5.1,The Lords of Salem?
3065,William A. Graham,5.1,Return to the Blue Lagoon?
1461,Rob Cohen,5.1,Alex Cross?
4948,Valentine,5.1,Romantic Schemer?
4397,Romesh Sharma,5.1,Dil Jo Bhi Kahey...?
2903,Stewart Hendler,5.1,Sorority Row?
1676,Ivan Reitman,5.1,My Super Ex-Girlfriend?
4136,Paolo Monico,5.1,Four Single Fathers?
132,Hoyt Yeatman,5.1,G-Force?
1641,Bobby Farrelly,5.1,The Three Stooges?
1476,Anne Fletcher,5.1,Hot Pursuit?
2340,Kevin Munroe,5.1,Dylan Dog: Dead of Night?
4365,Vijay Chandar,5.1,Vaalu?
4181,Dinesh D'Souza,5.1,2016: Obama's America?
3050,Reginald Hudlin,5.1,The Ladies Man?
1021,Roland Joff¨¦,5.1,The Scarlet Letter?
3721,George Jackson,5.1,House Party 2?
3810,Mitch Davis,5.1,Christmas Eve?
2473,Richard Fleischer,5.0,Red Sonja?
2780,Bruce McCulloch,5.0,Superstar?
4999,Kirk Loudon,5.0,Dawn of the Crescent Moon?
745,M. Night Shyamalan,5.0,The Happening?
2787,Courtney Solomon,5.0,An American Haunting?
1904,Harald Zwart,5.0,Agent Cody Banks?
3334,David E. Talbert,5.0,Baggage Claim?
3219,Vincent Gallo,5.0,The Brown Bunny?
2984,Spike Lee,5.0,Girl 6?
2366,Rob Hawk,5.0,Fight Valley?
3723,Maurice Joyce,5.0,Doug's 1st Movie?
4108,Enrique Begne,5.0,Compadres?
2698,Dean Parisot,5.0,Home Fries?
2627,Simon West,5.0,When a Stranger Calls?
948,Frank Marshall,5.0,Congo?
2252,Michael J. Bassett,5.0,Silent Hill: Revelation 3D?
4756,Jonathan Parker,5.0,The Californians?
768,John Pasquin,5.0,Miss Congeniality 2: Armed and Fabulous?
1474,Wes Craven,5.0,Cursed?
3948,Dan Ireland,5.0,The Velocity of Gary?
1271,Jim Sheridan,5.0,Get Rich or Die Tryin'?
369,Walt Becker,5.0,Alvin and the Chipmunks: The Road Chip?
2196,Takashi Shimizu,5.0,The Grudge 2?
1469,John Singleton,5.0,Abduction?
954,Peter Hewitt,5.0,Garfield?
687,Nora Ephron,5.0,Lucky Numbers?
3099,Tyler Perry,5.0,Madea's Family Reunion?
789,Tim Hill,5.0,Garfield 2?
3712,Christopher Landon,5.0,Paranormal Activity: The Marked Ones?
3886,George A. Romero,5.0,Survival of the Dead?
3125,John Polson,5.0,Swimfan?
4113,,5.0,Creature?            
4210,Benni Diez,5.0,Stung?
4215,Zackary Adler,5.0,The Rise of the Krays?
164,Rob Cohen,5.0,Stealth?
3372,Ken Shapiro,5.0,Modern Problems?
2302,Benson Lee,5.0,Battle of the Year?
4116,Bobby Roth,5.0,Brave New Girl?
3688,David Wain,5.0,The Ten?
2438,William A. Fraker,5.0,The Legend of the Lone Ranger?
2428,Kevin Tancharoen,5.0,Fame?
4538,Bradley Parker,5.0,Chernobyl Diaries?
2508,Michael Tollin,4.9,Summer Catch?
1528,Chris Gorak,4.9,The Darkest Hour?
4531,Mona Fastvold,4.9,The Sleepwalker?
2320,Mabrouk El Mechri,4.9,The Cold Light of Day?
258,Rob Letterman,4.9,Gulliver's Travels?
1030,George Armitage,4.9,The Big Bounce?
4146,Isaac Florentine,4.9,Close Range?
802,Brian Robbins,4.9,Meet Dave?
1134,George P. Cosmatos,4.9,Shadow Conspiracy?
4657,Nick Love,4.9,American Hero?
3471,Jonathan Liebesman,4.9,Darkness Falls?
4699,H.M. Coakley,4.9,Adulterers?
3739,Joe Chappelle,4.9,Halloween: The Curse of Michael Myers?
3681,James Toback,4.9,Harvard Man?
631,David Slade,4.9,The Twilight Saga: Eclipse?
2236,Robert Rodriguez,4.9,Shorts?
1178,Jamel Debbouze,4.9,Animal Kingdom: Let's go Ape?
197,M. Night Shyamalan,4.9,After Earth?
2679,Stephan Elliott,4.9,Eye of the Beholder?
2505,Erik White,4.9,Lottery Ticket?
3393,Matt Reeves,4.9,The Pallbearer?
1336,Richard Lester,4.9,Superman III?
2708,Mort Nathan,4.9,Boat Trip?
2751,Gerry Lively,4.9,Dungeons & Dragons: Wrath of the Dragon God?
4182,Rob Zombie,4.9,Halloween II?
3289,Kris Isacsson,4.9,Down to You?
427,Raja Gosnell,4.9,Scooby-Doo?
1774,Patrick Lussier,4.9,Dracula 2000?
1727,Reinhard Klooss,4.9,Animals United?
1123,Simon Wincer,4.9,The Phantom?
3709,Rachel Talalay,4.9,Freddy's Dead: The Final Nightmare?
771,Harold Ramis,4.9,Year One?
1787,John Carpenter,4.9,Ghosts of Mars?
2850,Chris Koch,4.9,Snow Day?
925,John Whitesell,4.9,Deck the Halls?
821,Frank Coraci,4.9,The Ridiculous 6?
465,Jan de Bont,4.9,The Haunting?
2575,Ronald Neame,4.9,Meteor?
1745,Don Mancini,4.9,Seed of Chucky?
1982,Stephen Gaghan,4.9,Abandon?
2559,Diane English,4.9,The Women?
2165,Ben Falcone,4.9,Tammy?
4329,Dave Payne,4.9,No Man's Land: The Rise of Reeker?
1992,J.B. Rogers,4.9,Say It Isn't So?
775,Donald Petrie,4.9,My Favorite Martian?
1877,Raja Gosnell,4.9,Scooby-Doo 2: Monsters Unleashed?
2645,Rob Zombie,4.9,Halloween II?
374,Rob Minkoff,4.9,The Haunted Mansion?
2040,Douglas McGrath,4.9,I Don't Know How She Does It?
813,Stephen Herek,4.9,Holy Man?
2790,Rick Famuyiwa,4.9,Our Family Wedding?
3519,Curtis Hanson,4.8,Losin' It?
406,Kevin Lima,4.8,102 Dalmatians?
4021,Daniel Petrie Jr.,4.8,Dawn Patrol?
4636,Richard Schenkman,4.8,And Then Came Love?
1299,Dennie Gordon,4.8,New York Minute?
4681,David S. Goyer,4.8,The Unborn?
1990,John Guillermin,4.8,Sheena?
4234,Shyam Madiraju,4.8,Eden?
1938,Simon Wincer,4.8,Crocodile Dundee in Los Angeles?
2350,Tom Walsh,4.8,Dwegons and Leprechauns?
4016,Charles Adelman,4.8,2:13?
2135,Stuart Gillard,4.8,Teenage Mutant Ninja Turtles III?
1781,Janusz Kaminski,4.8,Lost Souls?
226,McG,4.8,Charlie's Angels: Full Throttle?
1445,Gil Junger,4.8,Black Knight?
4245,Neil Mcenery-West,4.8,Containment?
2510,Robert Harmon,4.8,They?
4002,Gideon Raff,4.8,Train?
3915,Wes Craven,4.8,My Soul to Take?
2179,Tyler Perry,4.8,Madea's Witness Protection?
4958,Harry F. Millarde,4.8,Over the Hill to the Poorhouse?
3199,Jason Zada,4.8,The Forest?
4845,Bruce Dellis,4.8,Locker 13?
3817,Kevin Smith,4.8,Yoga Hosers?
1491,Hark Tsui,4.8,Knock Off?
2555,Christian E. Christiansen,4.8,The Roommate?
2273,Barry Levinson,4.8,Envy?
4593,Vivek Agnihotri,4.8,Chocolate: Deep Dark Secrets?
1721,Corey Yuen,4.8,DOA: Dead or Alive?
4453,Alex Ranarivelo,4.8,The Dog Lover?
1073,Brian Levant,4.8,The Flintstones?
2087,Luke Greenfield,4.8,The Animal?
799,Walter Hill,4.8,Supernova?
2208,John Luessenhop,4.8,Texas Chainsaw 3D?
5016,Joseph Mazzella,4.8,Dutch Kills?
3932,Ruggero Deodato,4.8,The Barbarians?
1365,David Leland,4.8,Virgin Territory?
3543,Kenny Ortega,4.8,High School Musical 2?
1962,Wes Craven,4.8,My Soul to Take?
3248,Taedong Park,4.8,Jungle Shuffle?
71,Barry Sonnenfeld,4.8,Wild Wild West?
3537,Francis Ford Coppola,4.8,Twixt?
2546,David S. Goyer,4.8,The Unborn?
806,Frank Miller,4.8,The Spirit?
1704,Nick Hamm,4.8,Godsend?
1706,Mike Disa,4.8,Hoodwinked Too! Hood vs. Evil?
1029,Ben Stiller,4.8,Zoolander 2?
3298,Linda Mendoza,4.8,Chasing Papi?
4138,Darin Scott,4.8,Something Wicked?
4307,Bill Muir,4.8,The Lost Medallion: The Adventures of Billy Stone?
2661,Phil Traill,4.8,All About Steve?
3451,Sacha Bennett,4.8,Outside Bet?
690,Rob Bowman,4.8,Elektra?
3966,Bruce Macdonald,4.7,The Perfect Wave?
4377,Richard Boddington,4.7,Against the Wild?
4394,Llu¨ªs Qu¨ªlez,4.7,Out of the Dark?
3917,Michael Tiddes,4.7,A Haunted House 2?
2673,John Bonito,4.7,The Marine?
1277,Peter Hyams,4.7,The Musketeer?
1260,Diane Keaton,4.7,Hanging Up?
3962,Phil Joanou,4.7,The Veil?
4519,Harry Gantz,4.7,Sex with Strangers?
4817,Sam Firstenberg,4.7,American Ninja 2: The Confrontation?
1961,John Schlesinger,4.7,The Next Best Thing?
4797,Sue Corcoran,4.7,Gory Gory Hallelujah?
4012,Warren P. Sonoda,4.7,The Masked Saint?
4279,Steven Soderbergh,4.7,Full Frontal?
4229,Danny Steinmann,4.7,Friday the 13th: A New Beginning?
3133,Jamie Blanks,4.7,Valentine?
1899,Tyler Perry,4.7,A Madea Christmas?
3237,Katherine Dieckmann,4.7,Motherhood?
1250,Colin Strause,4.7,Aliens vs. Predator: Requiem?
4989,Daniel Mellitz,4.7,The Naked Ape?
1308,Jerry Jameson,4.7,Raise the Titanic?
560,Henry Selick,4.7,Monkeybone?
2155,Jim Sonzero,4.7,Pulse?
964,Angela Robinson,4.7,Herbie Fully Loaded?
822,Marc Lawrence,4.7,Did You Hear About the Morgans??
884,Robert Butler,4.7,Turbulence?
3642,S.R. Bindler,4.7,"Surfer, Dude?"
3866,Kabir Sadanand,4.7,Fugly?
1068,Jimmy Hayward,4.7,Jonah Hex?
1880,Michael Winterbottom,4.7,The Face of an Angel?
4624,Katie Aselton,4.7,Black Rock?
4294,Huck Botko,4.6,The Virginity Hit?
1497,Ronny Yu,4.6,Warriors of Virtue?
3426,Keith Parmer,4.6,Swelter?
3617,Deb Hagan,4.6,College?
1289,Paul Verhoeven,4.6,Showgirls?
2788,David Zucker,4.6,My Boss's Daughter?
5019,Marcus Nispel,4.6,Exeter?
1889,Charles Herman-Wurmfeld,4.6,"Legally Blonde 2: Red, White & Blonde?"
2097,Mike Bigelow,4.6,Deuce Bigalow: European Gigolo?
4513,Jay Alaimo,4.6,The Wicked Within?
1218,John Whitesell,4.6,Big Momma's House 2?
2142,Katt Shea,4.6,The Rage: Carrie 2?
2164,Brian Levant,4.6,Are We There Yet??
4184,Tommy Lee Wallace,4.6,Halloween III: Season of the Witch?
926,Chris Weitz,4.6,The Twilight Saga: New Moon?
472,Eric Brevig,4.6,Yogi Bear?
4326,Jeff Crook,4.6,Rockaway?
2028,Danny Cannon,4.6,I Still Know What You Did Last Summer?
2483,Brian A Miller,4.6,The Prince?
1954,Don Michael Paul,4.6,Half Past Dead?
2718,Mary Lambert,4.6,The In Crowd?
2687,Douglas Aarniokoski,4.6,Highlander: Endgame?
3914,James Melkonian,4.6,The Jerky Boys?
1928,Dwight H. Little,4.6,Anacondas: The Hunt for the Blood Orchid?
572,Steve Carr,4.6,Dr. Dolittle 2?
1693,Willard Huyck,4.6,Howard the Duck?
3909,DJ Pooh,4.6,The Wash?
1044,Chuck Bowman,4.6,The Tooth Fairy?
3006,Alan Rudolph,4.6,Breakfast of Champions?
2654,Sara Sugarman,4.6,Confessions of a Teenage Drama Queen?
3706,Henry Joost,4.6,Paranormal Activity 4?
3043,Rob Pritts,4.6,Corky Romano?
1092,Luis Llosa,4.6,Anaconda?
3898,Rob Cohen,4.6,The Boy Next Door?
4758,Alex Craig Mann,4.6,Detention of the Dead?
3796,Matthew Hastings,4.6,Decoys?
3776,Michael Polish,4.6,90 Minutes in Heaven?
3256,Douglas Aarniokoski,4.6,Nurse 3D?
4509,Justin Thomas Ostensen,4.5,Below Zero?
1395,Kirk De Micco,4.5,Space Chimps?
2593,Jesse Vaughan,4.5,Juwanna Mann?
2888,Mark Neveldine,4.5,The Vatican Tapes?
4976,Brett Piper,4.5,Queen Crab?
1508,Roland Joff¨¦,4.5,The Lovers?
1472,Craig Mazin,4.5,Superhero Movie?
4341,Derick Martini,4.5,The Curse of Downers Grove?
1853,Kevin Allen,4.5,Agent Cody Banks 2: Destination London?
4879,Matt Cimber,4.5,Butterfly?
2785,Wes Craven,4.5,Vampire in Brooklyn?
2297,Les Mayfield,4.5,Code Name: The Cleaner?
3736,Rob Hedden,4.5,Friday the 13th Part VIII: Jason Takes Manhattan?
3806,Jim Amatulli,4.5,Flying By?
2958,Cheryl Dunye,4.5,My Baby's Daddy?
4037,Jennifer Finnigan,4.5,The Opposite Sex?
2746,Stefan Ruzowitzky,4.5,All the Queen's Men?
4303,Roland Emmerich,4.5,Stonewall?
3028,Kenny Ortega,4.5,High School Musical 3: Senior Year?
4846,Pece Dingo,4.5,Midnight Cabaret?
4849,Herb Freed,4.5,Graduation Day?
1312,Christian Duguay,4.5,Extreme Ops?
4718,Michael Walker,4.5,The Maid's Room?
2325,Nancy Walker,4.5,Can't Stop the Music?
3265,Gary Sherman,4.5,Poltergeist III?
3756,Bille Woodruff,4.5,The Perfect Match?
577,Renny Harlin,4.5,Driven?
2684,Tom Green,4.5,Freddy Got Fingered?
84,Roland Joff¨¦,4.5,The Lovers?
1062,Paul Bolger,4.5,Happily N'Ever After?
3246,Robert Adetuyi,4.5,You Got Served: Beat the World?
597,Betty Thomas,4.5,Alvin and the Chipmunks: The Squeakquel?
3294,Glen Morgan,4.5,Black Christmas?
3812,Paul Schrader,4.4,Dying of the Light?
2441,Courtney Solomon,4.4,Getaway?
4881,Andrew Hyatt,4.4,The Frozen?
988,Steven Seagal,4.4,On Deadly Ground?
2176,Tyler Perry,4.4,Why Did I Get Married Too??
2482,Kasi Lemmons,4.4,Black Nativity?
3813,Vicky Jewson,4.4,Born of War?
3702,Stiles White,4.4,Ouija?
3786,James Manera,4.4,Atlas Shrugged: Who Is John Galt??
4090,Peter M. Cohen,4.4,Whipped?
747,Brian Robbins,4.4,The Shaggy Dog?
4339,Tanner Beard,4.4,The Legend of Hell's Gate: An American Conspiracy?
743,David McNally,4.4,Kangaroo Jack?
1276,John Frankenheimer,4.4,The Island of Dr. Moreau?
1683,Kurt Wimmer,4.4,Ultraviolet?
281,Peter Chelsom,4.4,Town & Country?
392,Andrey Konchalovskiy,4.4,The Nutcracker in 3D?
2797,James Isaac,4.4,Jason X?
3140,Colin Strause,4.4,Skyline?
448,Mike Mitchell,4.4,Alvin and the Chipmunks: Chipwrecked?
507,Andr¨¦s Couturier,4.4,Top Cat Begins?
2585,Jessy Terrero,4.4,Soul Plane?
1316,Marc F. Adler,4.4,Delgo?
1551,John Whitesell,4.4,"Big Mommas: Like Father, Like Son?"
1351,Andy Fickman,4.4,Paul Blart: Mall Cop 2?
4469,Paul Donovan,4.3,Def-Con 4?
2941,Christopher Erskin,4.3,Johnson Family Vacation?
1102,Joel Zwick,4.3,Fat Albert?
3895,Duane Journey,4.3,Hansel & Gretel Get Baked?
790,Lee Tamahori,4.3,xXx: State of the Union?
2890,Angelina Jolie Pitt,4.3,In the Land of Blood and Honey?
389,Josh Trank,4.3,Fantastic Four?
995,Andrew Bergman,4.3,Striptease?
3665,Ashish R. Mohan,4.3,Khiladi 786?
1858,Andrew Morahan,4.3,Highlander: The Final Dimension?
4070,Adam Marcus,4.3,Jason Goes to Hell: The Final Friday?
831,Mark Neveldine,4.3,Ghost Rider: Spirit of Vengeance?
4848,?tienne Faure,4.3,Bizarre?
431,Brad Peyton,4.3,Cats & Dogs: The Revenge of Kitty Galore?
426,Peter Segal,4.3,Nutty Professor II: The Klumps?
4865,Al Franklin,4.3,Teeth and Blood?
4854,Ken Del Conte,4.3,Death Calls?
4148,Michael Polish,4.3,Amnesiac?
4430,Mark Brown,4.3,The Salon?
4859,Daniel Columbie,4.3,Amidst the Devil's Wings?
4232,Hayley Cloake,4.3,Impact Point?
3073,Lisa Azuelos,4.3,LOL?
249,Josh Trank,4.3,Fantastic Four?
2304,David Zucker,4.3,An American Carol?
3169,Elizabeth Banks,4.3,Movie 43?
4782,Alec Asten,4.3,Diamond Ruff?
2283,Charles T. Kanganis,4.3,3 Ninjas Kick Back?
3033,Brian Trenchard-Smith,4.3,Drive Hard?
701,Keenen Ivory Wayans,4.3,Littleman?
333,Michael Patrick King,4.3,Sex and the City 2?
4391,Dave Meyers,4.3,Foolish?
3433,Michael Winnick,4.2,Code of Honor?
3183,Allan Arkush,4.2,Heartbeeps?
3319,Meiert Avis,4.2,Undiscovered?
3801,Oren Peli,4.2,Area 51?
3238,William Dear,4.2,Free Style?
3805,Bob Saget,4.2,Farce of the Penguins?
1495,Peter Hewitt,4.2,Zoom?
4545,William Brent Bell,4.2,The Devil Inside?
4514,Dylan Bank,4.2,Bleeding Hearts?
1608,Peter Chelsom,4.2,Hannah Montana: The Movie?
140,M. Night Shyamalan,4.2,The Last Airbender?
505,Peter Hyams,4.2,A Sound of Thunder?
996,Tom Dey,4.2,Marmaduke?
4956,Travis Cluff,4.2,The Gallows?
1294,Elaine May,4.2,Ishtar?
887,Jonathan Frakes,4.2,Thunderbirds?
4669,Catherine Jelski,4.2,The Young Unknowns?
629,Renny Harlin,4.2,The Legend of Hercules?
3964,Chris Stokes,4.2,No Vacancy?
627,Michael Caton-Jones,4.2,Basic Instinct 2?
2365,Tyler Perry,4.1,I Can Do Bad All by Myself?
4606,Brian Trenchard-Smith,4.1,In Her Line of Fire?
3185,Eric Bross,4.1,On the Line?
1700,Chris Roberts,4.1,Wing Commander?
2476,Tyler Perry,4.1,Madea Goes to Jail?
4980,Joseph Green,4.1,The Brain That Wouldn't Die?
4122,Deon Taylor,4.1,Chain Letter?
1731,Maksim Fadeev,4.1,A Warrior's Tail?
3152,Morgan Spurlock,4.1,One Direction: This Is Us?
533,David Kellogg,4.1,Inspector Gadget?
4483,Spike Lee,4.1,Da Sweet Blood of Jesus?
5004,Mike Bruce,4.1,The Legend of God's Gun?
518,Des McAnuff,4.1,The Adventures of Rocky & Bullwinkle?
2113,Brian Trenchard-Smith,4.1,Megiddo: The Omega Code 2?
2186,Stephen Kay,4.1,Boogeyman?
1309,Mic Rodgers,4.1,Universal Soldier: The Return?
1991,Marcos Siega,4.1,Underclassman?
2530,Todd Lincoln,4.1,The Apparition?
2671,John Ottman,4.1,Urban Legends: Final Cut?
4790,Eric England,4.1,Roadside?
2649,Rick Rosenthal,4.1,Halloween: Resurrection?
1191,Robert Rodriguez,4.1,Spy Kids 3-D: Game Over?
1996,Jeffrey W. Byrd,4.1,King's Ransom?
1190,Sam Taylor-Johnson,4.1,Fifty Shades of Grey?
2015,Mario Van Peebles,4.1,Red Sky?
3495,Sharron Miller,4.1,Alien Zone?
5024,Jason Trost,4.0,All Superheroes Must Die?
1718,Steve Boyum,4.0,Supercross?
1287,Joseph Kahn,4.0,Torque?
3407,Michael Winner,4.0,The Wicked Lady?
4153,Hank Braxtan,4.0,Unnatural?
4693,Emily Dell,4.0,B-Girl?
4892,Al Silliman Jr.,4.0,The Stewardesses?
3487,Matt Bettinelli-Olpin,4.0,Devil's Due?
3910,DJ Pooh,4.0,3 Strikes?
2662,Joe Berlinger,4.0,Book of Shadows: Blair Witch 2?
3905,Ed Gass-Donnelly,4.0,The Last Exorcism Part II?
4889,James O'Brien,4.0,Western Religion?
1862,David O. Russell,4.0,Accidental Love?
2461,Zack Ward,4.0,Restoration?
1169,Annabel Jankel,4.0,Super Mario Bros.?
4772,Warren Sheppard,4.0,Fight to the Finish?
2258,Peter Hastings,4.0,The Country Bears?
1968,David R. Ellis,4.0,Shark Night 3D?
2112,Fred Dekker,3.9,RoboCop 3?
2408,Nelson McCormick,3.9,Prom Night?
4908,Eric Valette,3.9,Super Hybrid?
2043,Steve Boyum,3.9,Meet the Deedles?
3241,Scott Marshall,3.9,Blonde Ambition?
2220,Eric Valette,3.9,One Missed Call?
4139,Christian Sesma,3.9,AWOL-72?
4868,Paul Schrader,3.9,The Canyons?
3997,Michael Martin,3.9,I Got the Hook Up?
4704,Travis Romero,3.9,Treachery?
2807,Stephen Carpenter,3.9,Soul Survivors?
4626,D. Stevens,3.9,The Pet?
4325,Simon Yin,3.9,Supercapitalist?
4219,Carmen Marron,3.9,Go for It!?
3742,Mickey Liddell,3.8,The Haunting of Molly Hartley?
4507,Adam Jay Epstein,3.8,Extreme Movie?
704,Marco Schnabel,3.8,The Love Guru?
4510,Brenton Spencer,3.8,Crowsnest?
808,Uwe Boll,3.8,In the Name of the King: A Dungeon Siege Tale?
3252,Jason Connery,3.8,The Devil's Tomb?
2865,Daisy von Scherler Mayer,3.8,Woo?
4623,David DeCoteau,3.8,Doc Holliday's Revenge?
1480,Roger Kumble,3.8,Furry Vengeance?
321,Ron Underwood,3.8,The Adventures of Pluto Nash?
3634,Sylvio Tabet,3.8,Beastmaster 2: Through the Portal of Time?
2115,Hugh Wilson,3.8,Dudley Do-Right?
1447,Steven E. de Souza,3.8,Street Fighter?
273,Bo Welch,3.8,The Cat in the Hat?
1660,John R. Leonetti,3.7,Mortal Kombat: Annihilation?
4400,Travis Zariwny,3.7,Cabin Fever?
5002,Collin Joseph Neal,3.7,"Run, Hide, Die?"
1033,Andrzej Bartkowiak,3.7,Street Fighter: The Legend of Chun-Li?
4479,Deryck Broom,3.7,The Lion of Judah?
2162,Raja Gosnell,3.7,Beverly Hills Chihuahua?
2786,John Boorman,3.7,Exorcist II: The Heretic?
267,Jan de Bont,3.7,Speed 2: Cruise Control?
217,Joel Schumacher,3.7,Batman & Robin?
621,Wych Kaosayananda,3.6,Ballistic: Ecks vs. Sever?
1824,Robert Rodriguez,3.6,Spy Kids: All the Time in the World in 4D?
818,Brian Levant,3.6,The Flintstones in Viva Rock Vegas?
2574,Lance Rivera,3.6,The Cookout?
3216,Guy Ritchie,3.6,Swept Away?
2833,Hyung-rae Shim,3.6,The Last Godfather?
4448,Russell Friedenberg,3.6,Wind Walkers?
4968,Patrick Ryan Sims,3.6,Echo Dr.?
4578,Jos¨¦ Luis Valenzuela,3.6,Luminarias?
1564,Hyung-rae Shim,3.6,Dragon Wars: D-War?
3564,Louis Morneau,3.6,Bats?
2817,Bo Zenga,3.6,Stan Helsing?
2518,Sidney J. Furie,3.6,Superman IV: The Quest for Peace?
2371,Britt Allcroft,3.6,Thomas and the Magic Railroad?
3753,Michael Tiddes,3.5,Fifty Shades of Black?
3462,Robert Marcarelli,3.5,The Omega Code?
989,Robert Rodriguez,3.5,The Adventures of Sharkboy and Lavagirl 3-D?
3234,Arthur Hiller,3.5,An Alan Smithee Film: Burn Hollywood Burn?
3303,,3.5,The Bold and the Beautiful?            
4392,David M. Matthews,3.5,N-Secure?
2453,Hal Needham,3.5,Megaforce?
3986,Kevin Carraway,3.5,Chain of Command?
4766,Michael Hoffman Jr.,3.5,Girls Gone Dead?
2191,,3.5,Meet the Browns?            
3364,Chris Stokes,3.5,You Got Served?
2203,Jason Friedberg,3.5,Vampires Suck?
2210,Malcolm D. Lee,3.5,Scary Movie 5?
4629,K. King,3.5,Zombie Hunter?
1936,Damien Dante Wayans,3.5,Dance Flick?
3818,Stanton Barrett,3.4,Navy Seals vs. Zombies?
4373,W.D. Hogan,3.4,Independence Daysaster?
3667,Stewart Raffill,3.4,Standing Ovation?
4988,Terron R. Parsons,3.4,Hayride?
1671,Troy Miller,3.4,Dumb and Dumberer: When Harry Met Lloyd?
4342,Jerry Dugan,3.4,Shark Lake?
4340,Scott Dow,3.4,The Walking Deceased?
